order_id,user_id,status,gender,created_at,shipped_at,delivered_at,returned_at
O92325,U73938,Complete,F,2020-02-06,2020-02-08,2020-02-11,
O92332,U73944,Processing,F,2023-04-26,,,
O92337,U73948,Complete,F,2022-05-03,2022-05-05,2022-05-09,
O92342,U73952,Shipped,F,2022-06-07,2022-06-10,,
O92343,U73952,Shipped,F,2021-07-14,2021-07-14,,
O92418,U74009,Processing,F,2021-08-19,,,
O92437,U74023,Shipped,F,2023-02-23,2023-02-21,,
O92442,U74028,Shipped,F,2022-07-14,2022-07-13,,
O92469,U74046,Processing,F,2023-06-28,,,
O92502,U74069,Cancelled,F,2023-03-27,,,
O92506,U74071,Complete,F,2023-04-04,2023-04-05,2023-04-07,
O92510,U74075,Returned,F,2022-07-12,2022-07-08,2022-07-12,2022-07-12
O92513,U74078,Returned,F,2022-03-17,2022-03-14,2022-03-17,2022-03-17
O92523,U74085,Complete,F,2019-11-21,2019-11-20,2019-11-23,
O92526,U74087,Cancelled,F,2022-08-12,,,
O92529,U74089,Cancelled,F,2023-02-01,,,
O92580,U74129,Cancelled,F,2023-04-18,,,
O9259,U7448,Processing,F,2021-01-25,,,
O92591,U74138,Complete,F,2023-01-30,2023-01-27,2023-01-31,
O92597,U74143,Complete,F,2022-02-24,2022-02-26,2022-02-26,
O92604,U74149,Shipped,F,2023-03-17,2023-03-19,,
O92619,U74155,Processing,F,2023-02-19,,,
O92620,U74155,Complete,F,2023-04-09,2023-04-11,2023-04-11,
O92628,U74164,Processing,F,2020-12-07,,,
O92637,U74172,Shipped,F,2021-05-03,2021-05-03,,
O92641,U74175,Shipped,F,2022-05-03,2022-05-02,,
O92645,U74178,Shipped,F,2023-06-19,2023-06-22,,
O92681,U74216,Shipped,F,2022-12-21,2022-12-18,,
O92687,U74223,Complete,F,2022-10-06,2022-10-08,2022-10-08,
O92726,U74248,Returned,F,2023-01-26,2023-01-26,2023-01-31,2023-01-31
O92733,U74253,Returned,F,2021-07-18,2021-07-20,2021-07-24,2021-07-24
O9274,U7460,Cancelled,F,2021-03-04,,,
O92741,U74259,Processing,F,2023-02-23,,,
O9276,U7464,Processing,F,2023-06-30,,,
O92774,U74282,Complete,F,2023-05-20,2023-05-21,2023-05-22,
O92781,U74287,Shipped,F,2022-07-16,2022-07-16,,
O92796,U74297,Returned,F,2023-06-10,2023-06-06,2023-06-11,2023-06-11
O928,U748,Returned,F,2022-10-22,2022-10-24,2022-10-24,2022-10-24
O92809,U74308,Complete,F,2020-05-01,2020-04-30,2020-05-05,
O92824,U74323,Shipped,F,2022-07-13,2022-07-13,,
O92829,U74328,Returned,F,2022-11-21,2022-11-23,2022-11-27,2022-11-27
O92833,U74331,Processing,F,2022-12-21,,,
O92838,U74334,Processing,F,2021-06-16,,,
O92856,U74348,Shipped,F,2023-06-28,2023-06-30,,
O92857,U74349,Returned,F,2022-10-30,2022-11-02,2022-11-05,2022-11-05
O92862,U74358,Processing,F,2020-12-26,,,
O92880,U74374,Processing,F,2022-06-04,,,
O92898,U74389,Shipped,F,2021-12-23,2021-12-26,,
O92899,U74390,Cancelled,F,2020-06-27,,,
O92904,U74394,Shipped,F,2022-04-17,2022-04-18,,
O92909,U74397,Complete,F,2023-01-31,2023-01-30,2023-02-01,
O92913,U74400,Complete,F,2023-05-08,2023-05-11,2023-05-14,
O92934,U74414,Processing,F,2023-03-24,,,
O92944,U74423,Processing,F,2022-03-15,,,
O92971,U74443,Cancelled,F,2023-06-12,,,
O92972,U74445,Shipped,F,2020-03-20,2020-03-21,,
O92984,U74456,Shipped,F,2023-05-22,2023-05-19,,
O92999,U74471,Complete,F,2020-11-17,2020-11-19,2020-11-22,
O93009,U74481,Shipped,F,2022-10-18,2022-10-16,,
O93016,U74486,Shipped,F,2023-07-02,2023-07-02,,
O93019,U74488,Returned,F,2022-03-11,2022-03-11,2022-03-16,2022-03-16
O93039,U74503,Processing,F,2023-06-12,,,
O93041,U74505,Processing,F,2023-06-06,,,
O93054,U74512,Shipped,F,2023-03-04,2023-03-05,,
O93055,U74512,Returned,F,2020-10-06,2020-10-07,2020-10-12,2020-10-12
O9306,U7486,Processing,F,2022-10-29,,,
O93060,U74517,Complete,F,2021-09-28,2021-09-26,2021-09-28,
O93064,U74520,Cancelled,F,2023-04-22,,,
O93084,U74540,Returned,F,2021-10-25,2021-10-26,2021-10-27,2021-10-27
O93094,U74547,Complete,F,2023-06-27,2023-06-25,2023-06-26,
O93128,U74577,Complete,F,2022-09-09,2022-09-11,2022-09-15,
O93145,U74587,Complete,F,2020-08-29,2020-09-01,2020-09-04,
O93150,U74591,Returned,F,2019-06-09,2019-06-10,2019-06-11,2019-06-11
O93152,U74593,Shipped,F,2021-08-12,2021-08-11,,
O93153,U74593,Processing,F,2021-08-26,,,
O93154,U74593,Complete,F,2022-09-04,2022-09-05,2022-09-06,
O93182,U74613,Cancelled,F,2023-03-17,,,
O93201,U74630,Complete,F,2023-06-27,2023-06-25,2023-06-25,
O93205,U74634,Shipped,F,2021-07-09,2021-07-12,,
O93214,U74639,Complete,F,2023-06-28,2023-07-01,2023-07-01,
O93215,U74640,Shipped,F,2021-04-24,2021-04-25,,
O93221,U74644,Cancelled,F,2020-02-12,,,
O93283,U74679,Shipped,F,2022-08-23,2022-08-23,,
O93295,U74689,Cancelled,F,2022-03-23,,,
O93307,U74700,Complete,F,2023-01-26,2023-01-27,2023-01-31,
O93327,U74721,Complete,F,2023-05-30,2023-05-28,2023-05-28,
O93331,U74724,Complete,F,2023-01-10,2023-01-09,2023-01-13,
O93347,U74742,Complete,F,2022-06-09,2022-06-11,2022-06-11,
O93359,U74752,Shipped,F,2021-09-19,2021-09-20,,
O93371,U74762,Complete,F,2019-11-11,2019-11-09,2019-11-13,
O93373,U74764,Processing,F,2023-04-12,,,
O93389,U74778,Complete,F,2023-06-10,2023-06-07,2023-06-08,
O93401,U74788,Shipped,F,2021-01-12,2021-01-14,,
O93409,U74798,Complete,F,2023-04-25,2023-04-28,2023-05-02,
O93414,U74800,Complete,F,2022-09-11,2022-09-13,2022-09-15,
O93415,U74801,Shipped,F,2021-12-05,2021-12-02,,
O93466,U74844,Processing,F,2023-03-06,,,
O93513,U74881,Cancelled,F,2020-12-17,,,
O93538,U74902,Shipped,F,2021-08-24,2021-08-27,,
O93541,U74903,Shipped,F,2023-04-28,2023-04-28,,
O93544,U74906,Cancelled,F,2023-05-27,,,
O9359,U7538,Complete,F,2020-11-03,2020-11-05,2020-11-06,
O93604,U74951,Shipped,F,2022-01-02,2022-01-05,,
O93626,U74970,Processing,F,2020-08-29,,,
O93629,U74974,Shipped,F,2021-06-14,2021-06-14,,
O93631,U74974,Shipped,F,2022-01-06,2022-01-07,,
O93649,U74989,Shipped,F,2022-01-10,2022-01-10,,
O93684,U75017,Returned,F,2023-06-24,2023-06-24,2023-06-27,2023-06-27
O93696,U75029,Returned,F,2023-02-28,2023-03-02,2023-03-03,2023-03-03
O93698,U75030,Processing,F,2023-01-22,,,
O937,U752,Returned,F,2021-02-28,2021-03-01,2021-03-01,2021-03-01
O93764,U75078,Complete,F,2022-07-29,2022-08-01,2022-08-05,
O93770,U75083,Processing,F,2022-02-17,,,
O9378,U7552,Complete,F,2023-04-29,2023-04-25,2023-04-28,
O93785,U75100,Complete,F,2022-12-10,2022-12-10,2022-12-13,
O93792,U75104,Shipped,F,2023-04-30,2023-05-01,,
O93794,U75104,Complete,F,2022-11-22,2022-11-20,2022-11-23,
O938,U752,Processing,F,2022-01-31,,,
O93815,U75122,Complete,F,2022-01-11,2022-01-13,2022-01-18,
O9384,U7556,Complete,F,2022-10-14,2022-10-16,2022-10-21,
O93841,U75143,Complete,F,2023-01-11,2023-01-12,2023-01-13,
O93842,U75143,Returned,F,2023-01-13,2023-01-15,2023-01-20,2023-01-20
O93853,U75149,Returned,F,2022-01-20,2022-01-20,2022-01-21,2022-01-21
O93889,U75173,Shipped,F,2023-06-02,2023-06-01,,
O93891,U75175,Complete,F,2022-09-12,2022-09-13,2022-09-15,
O9390,U7564,Complete,F,2021-03-06,2021-03-06,2021-03-08,
O93906,U75189,Shipped,F,2022-02-10,2022-02-09,,
O93919,U75200,Cancelled,F,2022-04-29,,,
O93927,U75206,Processing,F,2023-06-29,,,
O93964,U75233,Processing,F,2023-04-17,,,
O93980,U75245,Complete,F,2023-04-10,2023-04-12,2023-04-12,
O93991,U75255,Shipped,F,2021-08-16,2021-08-17,,
O93999,U75261,Shipped,F,2022-09-07,2022-09-08,,
O94004,U75266,Complete,F,2023-02-03,2023-02-02,2023-02-05,
O94006,U75267,Processing,F,2022-02-24,,,
O94041,U75291,Cancelled,F,2023-05-01,,,
O9407,U7583,Complete,F,2020-05-30,2020-05-30,2020-05-30,
O94077,U75316,Processing,F,2023-03-02,,,
O94083,U75322,Shipped,F,2020-10-01,2020-10-02,,
O94097,U75332,Shipped,F,2022-10-24,2022-10-24,,
O94101,U75335,Shipped,F,2023-06-02,2023-06-02,,
O94112,U75341,Complete,F,2021-01-27,2021-01-29,2021-02-03,
O94128,U75353,Complete,F,2022-04-28,2022-04-30,2022-05-03,
O94144,U75363,Returned,F,2022-03-17,2022-03-16,2022-03-18,2022-03-18
O94221,U75424,Shipped,F,2022-05-09,2022-05-08,,
O94236,U75435,Shipped,F,2022-09-07,2022-09-08,,
O94275,U75462,Complete,F,2023-05-10,2023-05-11,2023-05-13,
O943,U757,Returned,F,2022-10-27,2022-10-25,2022-10-29,2022-10-29
O94301,U75480,Cancelled,F,2022-06-03,,,
O94310,U75484,Complete,F,2023-04-08,2023-04-08,2023-04-11,
O94326,U75498,Shipped,F,2022-02-22,2022-02-23,,
O94342,U75517,Cancelled,F,2023-01-13,,,
O94350,U75519,Complete,F,2022-02-18,2022-02-21,2022-02-25,
O94378,U75549,Complete,F,2020-08-04,2020-08-06,2020-08-10,
O94390,U75560,Complete,F,2023-01-07,2023-01-09,2023-01-11,
O94391,U75562,Shipped,F,2022-02-03,2022-02-04,,
O94397,U75567,Processing,F,2023-05-13,,,
O944,U758,Shipped,F,2021-08-16,2021-08-18,,
O94419,U75579,Processing,F,2020-10-07,,,
O94429,U75584,Cancelled,F,2020-03-10,,,
O9443,U7616,Processing,F,2020-04-02,,,
O94437,U75592,Shipped,F,2023-03-23,2023-03-26,,
O9444,U7616,Returned,F,2022-02-11,2022-02-14,2022-02-15,2022-02-15
O94453,U75604,Processing,F,2023-02-18,,,
O94454,U75604,Complete,F,2022-04-09,2022-04-11,2022-04-16,
O94459,U75608,Processing,F,2022-12-15,,,
O94464,U75615,Shipped,F,2021-05-31,2021-06-03,,
O94467,U75616,Processing,F,2022-07-12,,,
O9447,U7620,Complete,F,2021-04-07,2021-04-08,2021-04-12,
O94483,U75629,Shipped,F,2023-04-29,2023-04-26,,
O94494,U75636,Cancelled,F,2021-03-27,,,
O94534,U75667,Processing,F,2022-02-03,,,
O94554,U75679,Processing,F,2022-10-31,,,
O94606,U75714,Complete,F,2020-12-14,2020-12-14,2020-12-18,
O94620,U75726,Complete,F,2023-06-03,2023-06-02,2023-06-05,
O94651,U75751,Cancelled,F,2023-03-09,,,
O94656,U75758,Returned,F,2022-03-13,2022-03-10,2022-03-15,2022-03-15
O94674,U75777,Processing,F,2023-03-02,,,
O94717,U75799,Processing,F,2023-01-05,,,
O94731,U75807,Shipped,F,2023-06-17,2023-06-14,,
O94738,U75811,Shipped,F,2022-12-03,2022-12-01,,
O94739,U75812,Returned,F,2020-06-24,2020-06-26,2020-06-26,2020-06-26
O94755,U75827,Cancelled,F,2023-06-20,,,
O94757,U75829,Shipped,F,2023-01-25,2023-01-25,,
O94782,U75854,Shipped,F,2023-02-01,2023-02-02,,
O9479,U7641,Cancelled,F,2023-06-30,,,
O94793,U75864,Processing,F,2023-01-22,,,
O94794,U75865,Shipped,F,2021-02-02,2021-02-04,,
O94802,U75869,Complete,F,2023-02-15,2023-02-15,2023-02-16,
O94812,U75880,Cancelled,F,2023-05-13,,,
O94813,U75881,Returned,F,2022-02-08,2022-02-07,2022-02-11,2022-02-11
O94818,U75887,Cancelled,F,2022-07-21,,,
O94847,U75917,Complete,F,2023-05-13,2023-05-15,2023-05-16,
O94891,U75963,Returned,F,2023-04-21,2023-04-18,2023-04-21,2023-04-21
O9490,U7646,Shipped,F,2021-06-12,2021-06-14,,
O94905,U75975,Cancelled,F,2022-04-30,,,
O94908,U75979,Complete,F,2023-04-21,2023-04-20,2023-04-21,
O94911,U75981,Shipped,F,2022-01-17,2022-01-16,,
O9492,U7649,Shipped,F,2022-06-22,2022-06-25,,
O94936,U76003,Cancelled,F,2022-11-21,,,
O94947,U76010,Complete,F,2023-06-27,2023-06-25,2023-06-28,
O94952,U76014,Processing,F,2023-06-28,,,
O94987,U76035,Shipped,F,2022-04-13,2022-04-15,,
O95000,U76041,Complete,F,2022-06-05,2022-06-07,2022-06-10,
O95030,U76074,Shipped,F,2020-04-29,2020-05-02,,
O95048,U76091,Cancelled,F,2022-05-16,,,
O95054,U76097,Cancelled,F,2023-02-18,,,
O95069,U76106,Returned,F,2023-06-29,2023-07-02,2023-07-07,2023-07-07
O95108,U76144,Processing,F,2019-08-08,,,
O95111,U76147,Cancelled,F,2020-04-02,,,
O95140,U76169,Processing,F,2023-04-02,,,
O95194,U76213,Shipped,F,2021-01-06,2021-01-08,,
O9522,U7669,Cancelled,F,2020-09-07,,,
O95246,U76252,Complete,F,2022-03-01,2022-02-28,2022-03-01,
O9525,U7674,Cancelled,F,2022-07-15,,,
O95254,U76259,Complete,F,2023-02-08,2023-02-09,2023-02-11,
O9530,U7680,Complete,F,2020-03-18,2020-03-19,2020-03-22,
O95325,U76326,Cancelled,F,2023-06-25,,,
O95333,U76329,Complete,F,2022-11-18,2022-11-15,2022-11-19,
O95356,U76350,Cancelled,F,2022-06-25,,,
O95362,U76355,Complete,F,2020-08-06,2020-08-06,2020-08-10,
O95374,U76363,Cancelled,F,2023-03-24,,,
O95378,U76364,Shipped,F,2021-08-23,2021-08-26,,
O954,U761,Processing,F,2021-07-01,,,
O95402,U76387,Processing,F,2022-05-26,,,
O95437,U76421,Complete,F,2022-07-25,2022-07-23,2022-07-26,
O9544,U7698,Cancelled,F,2020-12-19,,,
O95453,U76431,Complete,F,2022-02-19,2022-02-21,2022-02-24,
O95495,U76472,Complete,F,2021-01-30,2021-01-30,2021-02-02,
O95536,U76509,Returned,F,2023-04-15,2023-04-15,2023-04-16,2023-04-16
O95578,U76551,Complete,F,2023-06-23,2023-06-24,2023-06-27,
O95589,U76559,Complete,F,2021-09-18,2021-09-20,2021-09-23,
O95593,U76560,Complete,F,2021-06-26,2021-06-26,2021-06-30,
O95608,U76573,Shipped,F,2021-11-16,2021-11-16,,
O95615,U76581,Shipped,F,2022-05-08,2022-05-08,,
O95617,U76582,Cancelled,F,2021-09-30,,,
O9562,U7715,Returned,F,2023-06-07,2023-06-07,2023-06-09,2023-06-09
O95627,U76594,Shipped,F,2023-01-08,2023-01-07,,
O95642,U76603,Shipped,F,2023-06-10,2023-06-12,,
O95643,U76604,Shipped,F,2022-04-16,2022-04-17,,
O9565,U7716,Processing,F,2023-03-21,,,
O95692,U76641,Processing,F,2022-05-22,,,
O95707,U76656,Processing,F,2021-06-16,,,
O95732,U76675,Complete,F,2022-12-04,2022-12-04,2022-12-06,
O95775,U76703,Shipped,F,2022-01-24,2022-01-25,,
O95791,U76715,Complete,F,2020-10-28,2020-10-29,2020-10-31,
O95813,U76732,Shipped,F,2023-03-14,2023-03-10,,
O95825,U76739,Complete,F,2021-06-07,2021-06-08,2021-06-08,
O95829,U76741,Complete,F,2023-06-11,2023-06-13,2023-06-15,
O95855,U76763,Shipped,F,2022-02-18,2022-02-21,,
O95859,U76765,Processing,F,2023-01-01,,,
O9586,U7730,Shipped,F,2022-02-03,2022-02-05,,
O95867,U76773,Returned,F,2020-12-09,2020-12-10,2020-12-14,2020-12-14
O95869,U76777,Shipped,F,2023-04-24,2023-04-25,,
O95875,U76781,Shipped,F,2023-01-19,2023-01-21,,
O95880,U76783,Complete,F,2022-07-07,2022-07-05,2022-07-07,
O95925,U76817,Shipped,F,2023-04-09,2023-04-10,,
O9595,U7734,Shipped,F,2023-03-31,2023-04-02,,
O9596,U7735,Shipped,F,2021-03-11,2021-03-09,,
O95980,U76862,Cancelled,F,2023-04-11,,,
O95988,U76872,Shipped,F,2022-10-01,2022-10-03,,
O96,U80,Processing,F,2021-12-09,,,
O9602,U7741,Complete,F,2023-05-16,2023-05-18,2023-05-19,
O96045,U76913,Complete,F,2020-07-26,2020-07-27,2020-07-28,
O96069,U76930,Complete,F,2020-03-09,2020-03-09,2020-03-12,
O96071,U76931,Complete,F,2023-06-19,2023-06-19,2023-06-20,
O9608,U7745,Shipped,F,2022-12-18,2022-12-19,,
O96157,U77003,Returned,F,2023-06-05,2023-06-04,2023-06-05,2023-06-05
O96200,U77035,Processing,F,2023-05-10,,,
O96201,U77035,Processing,F,2023-05-11,,,
O96208,U77039,Shipped,F,2023-01-24,2023-01-23,,
O96209,U77039,Returned,F,2023-05-30,2023-05-31,2023-06-03,2023-06-03
O96221,U77047,Complete,F,2023-01-09,2023-01-08,2023-01-13,
O96227,U77050,Cancelled,F,2022-01-02,,,
O96255,U77070,Cancelled,F,2023-05-10,,,
O96282,U77086,Complete,F,2021-02-02,2021-02-02,2021-02-05,
O96313,U77113,Complete,F,2022-02-16,2022-02-13,2022-02-18,
O96334,U77127,Processing,F,2021-12-26,,,
O9634,U7766,Shipped,F,2023-05-28,2023-05-25,,
O96344,U77135,Processing,F,2021-11-02,,,
O96353,U77141,Complete,F,2023-03-22,2023-03-24,2023-03-26,
O96359,U77147,Returned,F,2021-04-23,2021-04-24,2021-04-27,2021-04-27
O96370,U77154,Returned,F,2022-09-18,2022-09-18,2022-09-20,2022-09-20
O96378,U77158,Shipped,F,2023-03-13,2023-03-14,,
O96382,U77163,Shipped,F,2022-07-29,2022-07-28,,
O96390,U77171,Processing,F,2022-03-15,,,
O96396,U77180,Returned,F,2022-09-06,2022-09-02,2022-09-07,2022-09-07
O96417,U77195,Shipped,F,2022-08-04,2022-08-04,,
O96422,U77202,Returned,F,2021-09-13,2021-09-15,2021-09-17,2021-09-17
O96423,U77203,Processing,F,2021-06-28,,,
O9643,U7769,Shipped,F,2023-04-27,2023-04-29,,
O96444,U77212,Processing,F,2023-02-25,,,
O96496,U77257,Returned,F,2021-06-08,2021-06-09,2021-06-13,2021-06-13
O96497,U77257,Complete,F,2022-11-02,2022-11-02,2022-11-06,
O96515,U77268,Shipped,F,2023-01-12,2023-01-13,,
O96531,U77281,Returned,F,2020-10-05,2020-10-06,2020-10-10,2020-10-10
O96536,U77285,Returned,F,2023-04-03,2023-04-04,2023-04-04,2023-04-04
O96541,U77289,Shipped,F,2023-06-25,2023-06-28,,
O96553,U77300,Shipped,F,2022-08-15,2022-08-11,,
O96567,U77309,Processing,F,2023-06-11,,,
O96600,U77339,Processing,F,2021-02-28,,,
O96626,U77359,Cancelled,F,2020-10-19,,,
O96688,U77413,Shipped,F,2023-03-10,2023-03-11,,
O96720,U77442,Shipped,F,2022-03-25,2022-03-28,,
O96721,U77442,Shipped,F,2021-12-13,2021-12-14,,
O96723,U77443,Complete,F,2022-05-23,2022-05-24,2022-05-25,
O96736,U77450,Processing,F,2020-09-14,,,
O96739,U77452,Complete,F,2021-08-07,2021-08-08,2021-08-11,
O96743,U77455,Shipped,F,2020-08-10,2020-08-10,,
O96795,U77493,Complete,F,2023-04-05,2023-04-06,2023-04-07,
O96826,U77518,Shipped,F,2023-03-27,2023-03-26,,
O96840,U77526,Processing,F,2020-08-06,,,
O96851,U77536,Processing,F,2021-10-06,,,
O96857,U77540,Processing,F,2022-08-13,,,
O96861,U77542,Processing,F,2021-10-22,,,
O9687,U7804,Processing,F,2020-07-07,,,
O96886,U77561,Cancelled,F,2023-06-12,,,
O96892,U77569,Returned,F,2023-02-05,2023-02-07,2023-02-11,2023-02-11
O969,U776,Complete,F,2023-06-10,2023-06-13,2023-06-17,
O96918,U77603,Complete,F,2021-04-30,2021-05-02,2021-05-03,
O96923,U77606,Cancelled,F,2022-11-27,,,
O96938,U77616,Cancelled,F,2020-11-03,,,
O96981,U77645,Complete,F,2023-02-24,2023-02-27,2023-03-02,
O97002,U77661,Complete,F,2023-01-24,2023-01-26,2023-01-31,
O97003,U77662,Processing,F,2022-01-03,,,
O97023,U77680,Shipped,F,2023-05-31,2023-06-02,,
O97044,U77694,Complete,F,2023-03-28,2023-03-30,2023-03-30,
O97062,U77710,Complete,F,2023-06-27,2023-06-29,2023-06-30,
O97063,U77710,Complete,F,2023-06-30,2023-07-01,2023-07-03,
O97077,U77719,Shipped,F,2023-05-24,2023-05-27,,
O9708,U7818,Returned,F,2021-12-06,2021-12-07,2021-12-10,2021-12-10
O97096,U77735,Shipped,F,2022-10-16,2022-10-16,,
O97099,U77739,Processing,F,2022-11-09,,,
O97104,U77741,Shipped,F,2022-05-06,2022-05-08,,
O97110,U77746,Returned,F,2022-10-17,2022-10-17,2022-10-18,2022-10-18
O97112,U77747,Processing,F,2020-09-08,,,
O97168,U77792,Processing,F,2023-03-26,,,
O97186,U77804,Complete,F,2021-12-01,2021-11-30,2021-12-04,
O97202,U77815,Processing,F,2020-09-15,,,
O97222,U77835,Returned,F,2022-10-06,2022-10-06,2022-10-10,2022-10-10
O97257,U77864,Shipped,F,2021-09-24,2021-09-27,,
O97264,U77870,Cancelled,F,2020-12-18,,,
O97274,U77874,Complete,F,2023-05-12,2023-05-13,2023-05-14,
O97283,U77880,Complete,F,2022-05-05,2022-05-06,2022-05-07,
O97297,U77894,Processing,F,2021-01-02,,,
O97299,U77894,Complete,F,2021-01-03,2021-01-03,2021-01-04,
O9732,U7831,Returned,F,2023-04-08,2023-04-08,2023-04-13,2023-04-13
O9734,U7833,Shipped,F,2022-10-28,2022-10-26,,
O9735,U7834,Shipped,F,2021-11-06,2021-11-05,,
O97350,U77938,Cancelled,F,2022-03-04,,,
O97352,U77938,Processing,F,2022-05-09,,,
O97381,U77963,Processing,F,2023-06-15,,,
O97401,U77979,Processing,F,2020-09-01,,,
O97402,U77981,Shipped,F,2022-12-03,2022-12-04,,
O97407,U77983,Shipped,F,2023-02-04,2023-02-07,,
O97408,U77984,Shipped,F,2021-07-06,2021-07-09,,
O97445,U78012,Complete,F,2023-06-28,2023-06-30,2023-07-05,
O97479,U78043,Complete,F,2022-07-07,2022-07-07,2022-07-11,
O97492,U78050,Processing,F,2023-05-26,,,
O97504,U78058,Processing,F,2023-06-02,,,
O97514,U78069,Returned,F,2023-06-01,2023-05-28,2023-05-30,2023-05-30
O9752,U7847,Cancelled,F,2021-07-31,,,
O97591,U78140,Complete,F,2023-01-13,2023-01-15,2023-01-16,
O97599,U78148,Complete,F,2020-11-04,2020-11-06,2020-11-07,
O97631,U78178,Complete,F,2022-03-15,2022-03-16,2022-03-18,
O97658,U78200,Returned,F,2020-04-19,2020-04-17,2020-04-17,2020-04-17
O97693,U78235,Shipped,F,2022-01-21,2022-01-22,,
O97705,U78244,Cancelled,F,2019-09-21,,,
O97738,U78271,Processing,F,2021-08-12,,,
O97768,U78294,Complete,F,2022-08-16,2022-08-17,2022-08-19,
O97783,U78305,Cancelled,F,2023-06-30,,,
O97793,U78311,Processing,F,2021-03-31,,,
O97802,U78321,Returned,F,2022-03-22,2022-03-23,2022-03-26,2022-03-26
O97808,U78323,Returned,F,2023-06-17,2023-06-14,2023-06-14,2023-06-14
O9781,U7879,Processing,F,2023-06-14,,,
O97829,U78335,Complete,F,2022-06-26,2022-06-28,2022-06-30,
O97830,U78337,Complete,F,2022-09-25,2022-09-27,2022-10-01,
O97855,U78349,Returned,F,2021-08-30,2021-08-31,2021-09-03,2021-09-03
O97884,U78375,Shipped,F,2022-04-23,2022-04-26,,
O97885,U78375,Shipped,F,2022-07-31,2022-07-27,,
O9789,U7883,Cancelled,F,2022-07-23,,,
O97901,U78388,Complete,F,2023-05-10,2023-05-10,2023-05-14,
O97902,U78389,Returned,F,2022-01-12,2022-01-12,2022-01-13,2022-01-13
O97916,U78401,Shipped,F,2021-12-11,2021-12-08,,
O97920,U78404,Complete,F,2022-10-10,2022-10-12,2022-10-13,
O97946,U78423,Complete,F,2022-06-22,2022-06-19,2022-06-20,
O97950,U78426,Cancelled,F,2021-08-19,,,
O97997,U78458,Processing,F,2021-12-28,,,
O980,U781,Processing,F,2022-04-05,,,
O98000,U78460,Shipped,F,2022-03-11,2022-03-12,,
O98002,U78460,Complete,F,2022-02-09,2022-02-11,2022-02-15,
O98008,U78465,Shipped,F,2022-01-31,2022-01-30,,
O98015,U78470,Shipped,F,2020-10-10,2020-10-12,,
O98024,U78477,Processing,F,2020-10-27,,,
O98030,U78479,Shipped,F,2022-07-29,2022-07-31,,
O98040,U78485,Processing,F,2019-09-19,,,
O9805,U7897,Processing,F,2023-03-11,,,
O98053,U78502,Complete,F,2022-07-01,2022-07-02,2022-07-06,
O98067,U78512,Complete,F,2022-11-17,2022-11-17,2022-11-19,
O98094,U78530,Shipped,F,2023-06-17,2023-06-16,,
O98108,U78543,Processing,F,2022-07-11,,,
O98110,U78543,Processing,F,2022-04-15,,,
O98113,U78546,Shipped,F,2023-01-19,2023-01-19,,
O98123,U78555,Processing,F,2022-10-28,,,
O98131,U78562,Processing,F,2022-06-24,,,
O98132,U78562,Processing,F,2020-04-17,,,
O98174,U78594,Shipped,F,2022-04-16,2022-04-17,,
O98182,U78600,Processing,F,2022-09-18,,,
O98186,U78602,Complete,F,2020-12-03,2020-12-03,2020-12-04,
O98198,U78609,Complete,F,2023-03-28,2023-03-29,2023-04-02,
O98207,U78615,Shipped,F,2023-04-17,2023-04-17,,
O98216,U78625,Complete,F,2022-11-03,2022-10-30,2022-11-02,
O98234,U78641,Shipped,F,2023-05-16,2023-05-17,,
O98240,U78647,Complete,F,2022-05-20,2022-05-17,2022-05-22,
O9825,U7915,Shipped,F,2022-04-09,2022-04-10,,
O98253,U78658,Cancelled,F,2022-10-26,,,
O98280,U78683,Cancelled,F,2023-06-16,,,
O9831,U7921,Cancelled,F,2022-06-14,,,
O98321,U78721,Cancelled,F,2020-04-05,,,
O98322,U78721,Cancelled,F,2022-01-18,,,
O9833,U7921,Returned,F,2022-02-28,2022-03-02,2022-03-06,2022-03-06
O98346,U78738,Shipped,F,2022-05-01,2022-05-03,,
O98354,U78746,Processing,F,2023-03-05,,,
O98355,U78747,Processing,F,2022-04-10,,,
O98398,U78778,Complete,F,2022-08-20,2022-08-21,2022-08-22,
O98430,U78802,Shipped,F,2023-04-11,2023-04-14,,
O98443,U78812,Complete,F,2021-06-14,2021-06-14,2021-06-19,
O9845,U7930,Cancelled,F,2022-08-02,,,
O98461,U78827,Shipped,F,2023-01-24,2023-01-26,,
O98464,U78827,Complete,F,2021-11-15,2021-11-15,2021-11-15,
O98544,U78895,Complete,F,2022-09-29,2022-10-01,2022-10-05,
O98547,U78898,Processing,F,2020-01-20,,,
O98578,U78918,Cancelled,F,2021-11-19,,,
O98599,U78939,Shipped,F,2020-05-25,2020-05-26,,
O9863,U7944,Shipped,F,2022-06-21,2022-06-23,,
O98630,U78964,Shipped,F,2022-04-22,2022-04-19,,
O98648,U78980,Shipped,F,2022-12-11,2022-12-13,,
O98649,U78981,Shipped,F,2020-03-01,2020-03-02,,
O98655,U78987,Returned,F,2022-10-23,2022-10-23,2022-10-26,2022-10-26
O98688,U79014,Processing,F,2023-06-26,,,
O98694,U79017,Shipped,F,2022-04-30,2022-05-03,,
O98713,U79031,Complete,F,2023-04-09,2023-04-08,2023-04-10,
O98723,U79037,Complete,F,2022-01-25,2022-01-26,2022-01-28,
O98727,U79041,Complete,F,2022-04-23,2022-04-24,2022-04-27,
